type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,83:4B:0F:ED:8C:E0,-91,30,0,0,0,0,0,0,0,0,0,-96,0,8,0,932924,0,1280,65,0,1.35224,128,[0 5 80 65 2 -3 -4 2 -2 -4 -1 5 -1 -7 -3 1 -5 2 -1 -1 -7 6 2 2 1 -2 -3 2 4 3 3 -7 0 -3 -3 -3 -6 6 -1 7 -1 -5 7 -4 1 -5 10 -1 9 -2 -1 3 0 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 -3 30 33 4 -5 1 3 10 6 9 2 -2 -6 -5 1 2 8 3 -4 -14 4 5 3 1 10 1 5 -1 -6 3 -5 -5 -2 7 -2 3 -8 1 4 1 -9 0 0 1 2 1 -7 -2 1 ]
CSI_DATA,PASSIVE,32:E4:3D:10:3B:7E,-87,10,0,0,0,0,0,0,0,0,0,-96,0,8,0,1095302,0,1398,65,0,1.39352,128,[118 101 87 65 2 22 -2 6 3 -2 4 0 -7 1 2 -9 2 2 -1 9 3 -4 -1 -2 -2 0 3 -2 2 3 -2 1 -4 0 -5 0 -4 0 -2 0 1 -5 8 7 -38 -7 -49 -17 -34 3 -10 34 -21 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -2 -1 2 0 -1 1 -2 -1 1 2 0 -3 -5 -2 4 3 1 0 0 -7 4 -6 2 -7 4 1 2 -11 -5 -2 -2 1 0 11 3 -3 0 -12 -8 2 -1 11 0 -8 5 -4 -1 10 2 -4 2 ]
CSI_DATA,PASSIVE,5B:1A:0B:DA:9D:42,-95,8,0,0,0,0,0,0,0,0,0,-96,0,8,0,1113897,0,1237,65,0,1.42541,128,[-43 84 77 65 -3 5 -5 3 -4 6 -4 -7 1 -3 -3 0 1 -8 0 -5 -6 -2 -1 1 1 -4 0 4 0 1 -3 3 1 1 -1 5 2 4 3 2 -1 -4 3 -3 -2 5 0 3 -4 -2 2 8 3 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -1 1 -6 1 -4 0 -8 -3 2 3 5 0 1 5 4 -1 3 -1 4 -1 1 -7 5 -1 -4 0 5 -2 0 1 2 -2 3 -7 1 -1 1 1 7 -3 -6 1 -4 0 1 -4 -10 6 1 -2 ]
CSI_DATA,PASSIVE,15:44:E3:49:E6:96,-92,28,0,0,0,0,0,0,0,0,0,-96,0,8,0,1249020,0,3870,65,0,1.54689,128,[30 -17 -15 65 0 -1 1 2 1 4 -3 9 1 3 -1 3 -3 -3 0 2 3 -6 -4 3 -2 -4 5 2 -2 -5 1 1 -1 -5 -1 2 0 -6 1 -7 4 -5 6 -4 5 -1 3 -2 8 -1 8 -1 -15 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 2 -18 -2 -5 -5 7 -3 0 -7 -1 -3 -7 1 0 -1 -4 -8 -5 -4 9 -2 3 -3 4 2 -10 6 -9 10 7 20 -5 4 1 -8 0 0 -4 13 -3 4 1 2 -8 -1 -5 -2 2 1 -2 -2 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-56,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,1267563,0,153,0,0,1.57464,128,[-103 -112 9 0 -25 13 -18 9 -11 8 -3 6 3 5 9 3 14 3 18 3 21 2 24 2 25 3 26 4 26 5 25 5 24 6 21 6 17 6 12 5 9 3 5 2 1 0 -2 -2 -4 -4 -7 -7 -8 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -9 -3 -14 -4 -19 -5 -25 -4 -28 -2 -32 -1 -34 0 -35 3 -35 3 -33 4 -32 4 -28 3 -22 1 -16 -2 -10 -6 -5 -10 1 -14 6 -19 12 -24 15 -28 18 -32 21 -33 21 -37 23 -38 23 -37 22 ]
CSI_DATA,PASSIVE,33:0C:35:17:F2:08,-91,26,0,0,0,0,0,0,0,0,0,-96,0,8,0,1300750,0,432,65,0,1.61466,128,[-80 1 27 65 -7 -1 -3 0 -7 1 -4 -4 1 -5 -2 -6 -2 -3 1 -2 -1 1 1 1 -2 -1 -2 -8 1 3 -2 -1 -4 -3 1 5 -1 -1 1 4 -1 -2 1 -4 1 6 0 0 6 0 -2 2 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 3 -4 2 5 -5 0 -2 -5 -4 -2 2 4 2 3 -3 -1 0 2 -3 5 5 2 -6 -3 4 -5 -9 -5 1 8 1 14 -16 16 -16 3 -5 4 0 10 9 0 1 -5 -6 0 -2 3 -8 -1 5 ]
CSI_DATA,PASSIVE,67:01:EB:B3:D1:9E,-90,8,0,0,0,0,0,0,0,0,0,-96,0,8,0,1318247,0,1579,65,0,1.65122,128,[43 -74 98 65 2 3 -1 -3 0 6 1 6 -1 -8 -4 6 -5 2 -3 2 4 3 -5 -3 3 1 2 3 -2 -7 0 -2 -6 5 -4 -4 4 4 3 0 -1 -3 -2 -10 0 -5 2 -1 -3 0 -5 0 -2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -3 -1 -12 -16 -37 4 -1 -1 3 -1 -5 0 2 1 -7 -3 -2 -1 2 -2 4 2 -2 -2 0 -1 -7 3 4 -3 3 -5 -3 -8 -1 7 -3 4 -1 3 1 -2 5 1 0 7 1 -2 1 -5 1 ]
CSI_DATA,PASSIVE,8F:BF:6A:3B:EC:49,-91,14,0,0,0,0,0,0,0,0,0,-96,0,8,0,1318979,0,3407,65,0,1.6878,128,[79 -3 -44 65 1 -2 -6 -9 4 0 -2 -4 0 8 3 0 5 -9 3 3 0 1 7 1 0 0 0 -1 0 0 1 0 -3 0 -3 3 -2 -4 -3 4 -5 8 -7 -10 2 2 -3 0 0 3 -1 -4 2 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 -4 -10 -29 -31 0 2 -6 2 1 -8 3 2 -2 5 6 3 0 2 6 7 2 -3 1 -2 -8 1 8 2 0 5 -8 -2 0 -7 0 -3 5 -2 0 -1 0 3 1 -7 3 0 -4 1 -2 0 ]
CSI_DATA,PASSIVE,41:2F:B5:2C:9B:44,-94,15,0,0,0,0,0,0,0,0,0,-96,0,8,0,1354081,0,2176,65,0,1.72324,128,[-128 8 -120 65 -1 -6 -4 -2 -3 8 -9 -2 -3 3 -6 -2 -4 1 -1 0 -3 -5 -1 -3 -3 -1 5 2 4 -3 1 0 0 5 -4 3 2 3 0 -5 1 2 -1 -5 -9 -3 -2 -6 13 4 6 -2 -2 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -3 4 -9 19 -35 -4 3 1 -3 5 -3 2 7 -3 2 -2 1 5 3 -3 -5 0 -3 -1 0 -2 1 -9 6 -3 7 3 -2 -2 -1 5 5 -4 2 3 1 -7 4 -4 -1 -1 -2 0 8 2 1 ]
CSI_DATA,PASSIVE,7F:6C:79:16:61:17,-93,25,0,0,0,0,0,0,0,0,0,-96,0,8,0,1390974,0,2001,65,0,1.76029,128,[-47 23 125 65 6 4 -2 5 -4 7 -1 3 -1 -2 3 -5 0 -1 -7 1 -3 -1 6 5 2 1 -7 1 2 3 0 -8 2 -3 3 0 3 1 0 -3 -3 2 6 0 2 3 -1 2 0 0 1 -1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 3 -2 24 8 -1 -4 -7 -2 7 4 1 -2 4 2 1 -3 3 -2 -2 -5 3 6 -10 4 -4 0 -4 0 2 3 -3 -5 -5 -7 -1 -2 1 2 7 -3 0 2 -5 -5 -2 -11 -7 -5 -3 3 ]
CSI_DATA,PASSIVE,80:EA:07:46:4D:8E,-42,11,1,7,0,1,1,0,1,0,1,-96,0,8,0,1400365,0,1270,0,0,1.79632,384,[-10 100 79 0 27 -3 26 -2 28 -2 27 -3 26 -2 25 -2 24 -2 22 -2 22 -3 20 -3 19 -5 18 -6 18 -7 19 -9 19 -9 21 -8 21 -8 21 -6 22 -5 20 -3 19 -2 18 0 15 1 13 1 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 -1 16 -1 16 -1 16 -1 17 -2 18 -2 21 -3 22 -3 24 -3 26 -1 27 1 27 3 27 4 27 4 26 4 25 4 24 4 25 2 24 2 25 0 25 -1 25 -2 27 -3 27 -3 28 -3 28 -4 ]
CSI_DATA,PASSIVE,80:EA:07:46:4D:8E,-43,11,1,7,0,1,1,0,1,0,1,-96,0,8,0,1400927,0,1270,65,0,1.83572,384,[-10 100 79 65 17 22 18 22 17 21 17 22 16 20 15 20 15 18 15 17 14 16 14 14 15 13 15 12 17 11 17 10 18 11 18 11 19 13 18 14 17 14 14 15 12 15 10 14 8 13 7 11 6 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 13 9 14 8 13 9 13 11 14 12 15 13 16 14 18 14 19 14 21 13 23 12 24 11 25 10 25 10 25 9 23 10 23 11 22 12 22 13 21 14 21 15 20 17 20 17 21 17 21 17 22 ]
CSI_DATA,PASSIVE,62:DA:05:29:79:7D,-82,14,0,0,0,0,0,0,0,0,0,-96,0,8,0,1432786,0,2566,65,0,1.87585,128,[6 106 -96 65 2 -5 -2 -2 4 -6 -8 2 4 -1 13 4 -5 9 -6 -12 7 3 5 -6 11 -11 5 -21 69 -26 -2 -10 -67 -2 -6 -6 -12 -4 -3 -6 1 -10 8 6 -3 -5 3 1 0 -1 -2 3 -5 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -5 -1 1 -2 -1 0 -2 -1 2 -7 5 0 0 3 -7 7 5 -4 0 1 2 1 2 -2 -1 -4 -3 -3 -5 1 -4 -2 -2 -2 -10 3 -1 4 0 3 2 4 2 7 -2 3 -1 3 -6 1 -4 ]
CSI_DATA,PASSIVE,32:A1:9F:42:11:FB,-91,30,0,0,0,0,0,0,0,0,0,-96,0,8,0,1464618,0,3377,65,0,1.91355,128,[49 29 -45 65 5 2 0 -6 -7 0 -1 5 3 -7 0 -7 0 3 4 -6 -1 -2 -7 -3 4 -7 7 1 -2 0 -2 1 1 4 -3 9 3 5 -5 -3 -2 -1 2 2 3 3 -9 -2 0 2 -1 -1 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 10 2 -2 -35 -2 -3 -8 -2 -6 -1 0 5 0 -1 -2 -1 1 -2 3 4 2 -4 -2 2 6 -1 -1 2 -5 9 -1 1 10 3 -2 -4 -4 -8 3 4 9 0 -3 2 -2 -5 -5 6 5 4 1 ]
