type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,PASSIVE,89:C0:9C:E9:92:27,-41,11,1,7,0,1,1,0,1,0,1,-96,0,8,0,118138895,0,114,65,0,118.564,384,[114 32 7 65 -7 0 -6 -7 -5 -14 -6 -21 -6 -26 -8 -29 -10 -33 -11 -34 -13 -34 -14 -33 -15 -31 -14 -28 -12 -24 -9 -19 -6 -14 -2 -8 1 -4 5 0 9 4 12 7 15 10 17 11 18 12 19 12 19 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -6 18 -5 21 -5 24 -5 26 -6 27 -7 27 -6 26 -6 24 -5 20 -3 15 -2 9 0 4 3 -2 6 -8 11 -12 13 -17 18 -20 22 -22 26 -23 28 -23 30 -22 31 -19 31 -17 29 -15 25 -12 20 ]
CSI_DATA,PASSIVE,80:EA:07:46:4D:8E,-41,11,1,7,0,1,1,0,1,0,1,-96,0,8,0,118139653,0,114,0,0,118.607,384,[114 32 7 0 -5 -4 0 -8 5 -12 9 -17 12 -20 13 -24 14 -27 13 -29 12 -30 11 -30 10 -29 8 -26 6 -22 5 -18 4 -13 4 -7 3 -1 3 4 3 9 3 13 4 16 5 18 5 19 5 20 5 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 7 14 10 15 11 17 13 18 14 20 15 19 15 19 15 17 13 13 11 9 9 4 7 -1 5 -6 3 -12 1 -17 0 -22 0 -27 1 -31 1 -33 3 -34 4 -34 5 -33 6 -30 6 -26 6 -22 5 ]
CSI_DATA,PASSIVE,80:EA:07:46:4D:8E,-38,11,1,5,0,1,1,0,1,0,0,-96,0,8,0,118155274,0,114,0,0,118.646,384,[114 32 7 0 2 6 -4 7 -10 8 -15 12 -18 14 -21 16 -22 19 -22 22 -22 22 -21 23 -19 22 -16 21 -14 18 -11 14 -9 9 -7 5 -5 -1 -3 -5 -3 -10 -2 -14 -2 -16 -2 -19 -2 -21 -3 -21 -2 -21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -14 -6 -17 -6 -20 -7 -22 -7 -23 -7 -25 -7 -25 -7 -23 -6 -22 -4 -18 -2 -14 0 -10 3 -5 7 -1 11 3 14 7 19 10 23 11 26 12 29 13 31 11 31 10 30 9 28 7 25 6 21 4 ]
CSI_DATA,PASSIVE,64:9E:31:C1:F3:37,-47,11,1,7,0,1,1,1,0,0,1,-96,1,8,0,118157338,0,94,0,0,118.688,256,[94 -32 5 0 -24 -13 -23 -13 -23 -12 -22 -11 -22 -10 -22 -9 -22 -9 -21 -7 -22 -7 -22 -6 -21 -6 -22 -5 -22 -5 -22 -5 -21 -5 -21 -6 -20 -6 -20 -7 -18 -7 -18 -7 -17 -8 -16 -8 -15 -9 -14 -9 -14 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 -7 -17 -9 -18 -10 -17 -11 -17 -12 -17 -13 -17 -14 -17 -15 -17 -16 -17 -17 -17 -18 -17 -18 -17 -18 -17 -18 -16 -18 -17 -17 -17 -16 -18 -16 -19 -15 -20 -15 -20 -14 -22 -14 -22 -15 -23 -15 -24 -14 -24 -13 ]
CSI_DATA,PASSIVE,64:9E:31:C1:F3:37,-47,11,1,7,0,1,1,1,0,0,0,-96,1,8,0,118158595,0,94,0,0,118.735,256,[94 -32 5 0 21 13 21 13 20 12 21 11 20 10 20 9 20 8 20 8 20 7 20 6 20 5 20 6 21 6 20 6 20 6 19 7 19 7 18 7 17 7 16 8 15 8 14 8 13 9 13 9 11 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 5 17 7 16 8 16 9 16 10 16 12 16 12 17 13 17 15 16 15 17 16 17 16 16 16 16 16 16 16 16 16 16 16 16 15 18 14 18 14 19 13 20 13 20 13 22 14 23 14 23 12 ]
CSI_DATA,PASSIVE,64:9E:31:C1:F3:37,-47,11,1,7,0,1,1,1,0,0,1,-96,1,8,0,118310558,0,94,0,0,118.774,256,[94 -32 5 0 -26 -8 -26 -8 -25 -8 -25 -7 -24 -6 -24 -5 -23 -4 -23 -3 -23 -3 -23 -2 -22 -1 -23 -1 -23 -1 -23 -1 -23 -1 -22 -2 -21 -3 -21 -3 -20 -4 -19 -4 -18 -4 -17 -5 -17 -5 -16 -6 -15 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -20 -3 -19 -5 -19 -6 -19 -7 -20 -8 -19 -9 -20 -10 -20 -11 -21 -12 -21 -13 -21 -14 -21 -14 -21 -14 -21 -14 -20 -14 -21 -14 -21 -13 -21 -12 -22 -11 -22 -11 -23 -10 -24 -10 -25 -10 -26 -10 -27 -9 -27 -8 ]
CSI_DATA,PASSIVE,8F:DD:51:9D:7A:C9,-92,25,0,0,0,0,0,0,0,0,0,-96,0,8,0,118348703,0,507,65,0,118.82,128,[-5 -79 31 65 -5 -5 0 2 1 1 1 0 2 -1 2 0 -4 3 -6 1 0 1 1 3 1 0 -4 1 0 4 -3 0 1 2 4 -5 -2 1 -4 -3 4 2 2 2 -2 -1 3 1 1 2 4 -2 -1 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 0 -4 -1 -43 -15 -1 4 0 1 6 -4 2 5 2 -1 -2 -7 -2 0 -2 4 -1 4 -4 4 -5 3 -3 -7 -3 1 2 -6 -3 -1 2 8 3 1 5 1 4 -7 -2 1 -4 -1 -6 -6 -5 -8 ]
CSI_DATA,PASSIVE,7B:B9:60:A1:48:FA,-92,10,0,0,0,0,0,0,0,0,0,-96,0,8,0,118390081,0,951,65,0,118.856,128,[-73 115 59 65 1 -6 6 1 -5 2 -3 -2 -2 -3 9 -5 -3 -11 2 -2 0 6 -1 -2 3 1 -2 -5 1 -7 -2 -2 -4 3 -4 -3 7 -7 -3 -4 0 0 0 -4 -5 0 -2 -2 -2 -1 -2 3 -5 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -5 0 2 -13 41 -1 0 -4 -3 -8 0 0 -4 -3 -2 0 2 0 7 -2 -4 2 0 -2 0 -6 -3 2 0 -6 -9 -1 1 0 1 2 -2 -5 4 0 -1 2 1 1 2 -1 2 -5 -3 -4 -1 ]
CSI_DATA,PASSIVE,64:9E:31:C1:F3:37,-44,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,118489434,0,28,0,0,118.894,128,[28 -64 1 0 -19 17 -20 17 -18 16 -18 17 -17 16 -16 17 -15 16 -14 17 -13 17 -13 18 -12 17 -11 18 -12 19 -12 17 -13 18 -12 17 -12 16 -13 15 -13 14 -13 13 -13 12 -12 11 -13 11 -13 10 -14 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 15 -13 14 -14 13 -15 13 -16 12 -17 12 -18 12 -19 11 -20 11 -20 11 -21 11 -22 11 -22 11 -22 10 -22 10 -21 10 -22 11 -20 11 -20 13 -21 13 -20 14 -20 16 -19 15 -21 17 -21 18 -21 19 ]
CSI_DATA,PASSIVE,64:9E:31:C1:F3:37,-44,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,118489745,0,28,0,0,118.938,128,[28 -64 1 0 -22 15 -22 15 -21 14 -21 15 -19 14 -18 16 -17 15 -16 15 -16 15 -16 16 -15 16 -15 16 -15 17 -15 16 -15 17 -15 16 -15 15 -15 14 -14 13 -15 12 -14 11 -14 10 -15 9 -15 8 -16 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 13 -15 12 -17 11 -18 11 -18 10 -19 10 -20 10 -21 9 -22 9 -23 8 -24 7 -24 7 -24 7 -24 7 -23 7 -23 8 -24 8 -22 9 -22 10 -22 11 -22 11 -23 13 -22 12 -24 14 -23 15 -23 15 ]
CSI_DATA,PASSIVE,C1:5F:57:44:FE:5F,-93,13,0,0,0,0,0,0,0,0,0,-96,0,8,0,118562803,0,596,65,0,118.982,128,[84 66 37 65 -1 1 -3 -4 3 0 0 4 -1 -2 -1 8 -1 -9 0 -4 -10 3 3 -4 -3 0 0 -3 -1 4 3 40 -4 0 0 -1 -6 -5 -1 -4 1 -5 -3 2 -2 3 -6 1 1 3 3 0 -2 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 -4 0 -1 6 -4 -1 3 -4 -4 1 -3 0 -2 -4 0 -6 -2 -7 -2 -5 0 4 -3 -1 -13 -10 0 3 4 -1 5 -4 3 -3 1 -2 0 2 -1 -1 4 -2 9 2 -1 -5 -1 -3 -2 ]
CSI_DATA,PASSIVE,8E:10:CB:5C:AA:6B,-91,9,0,0,0,0,0,0,0,0,0,-96,0,8,0,118596092,0,2377,65,0,119.019,128,[73 -103 -108 65 -1 4 -2 2 -6 5 13 0 -7 -6 -3 4 -5 -4 -2 -3 -5 -3 1 -5 2 1 3 -4 -7 2 -1 -2 -1 4 -3 7 0 -1 -4 -1 0 7 4 -6 6 -3 -2 -5 -2 3 -3 -1 -2 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -4 3 -3 52 3 4 2 0 0 -3 4 -1 12 1 -3 2 1 -1 -3 -9 -3 -4 0 2 -13 1 1 -3 -2 -6 3 -2 3 -7 3 2 -1 -8 -1 1 -7 -2 -11 -6 7 1 -3 -9 -2 -5 4 ]
CSI_DATA,PASSIVE,6C:48:61:EA:1D:39,-92,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,118803331,0,317,65,0,119.102,128,[61 -47 19 65 -5 5 7 -2 3 -5 -3 -4 -7 -2 2 -1 5 3 3 12 -11 6 -7 9 -11 8 -6 -15 12 2 7 -16 2 -3 7 -4 17 -5 -2 -13 14 7 9 -6 -3 17 -7 -7 -15 -1 -13 9 -1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 -1 0 -4 -2 2 -4 2 2 2 5 7 5 -1 2 3 -8 -2 0 3 0 4 0 2 -3 4 -5 0 -4 0 -6 0 1 4 6 3 -1 0 -6 5 7 10 -1 1 6 1 2 8 -4 6 7 ]
CSI_DATA,PASSIVE,7E:70:C9:15:C0:E5,-93,25,0,0,0,0,0,0,0,0,0,-96,0,8,0,118830971,0,2803,65,0,119.13,128,[-13 58 -81 65 -7 2 2 0 3 -3 -2 6 -4 0 0 7 -1 2 0 -2 -4 -1 -3 -3 4 0 2 1 -2 5 0 1 6 4 5 0 3 0 5 0 -4 0 -1 2 -4 1 1 0 -3 -11 -5 -5 3 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 -4 0 5 -8 4 4 -5 -9 11 -15 5 4 6 5 -1 1 6 -5 1 -5 -3 1 -3 -10 -4 -3 -3 -2 0 -8 8 2 7 3 0 0 3 -2 -2 1 1 0 -1 -5 0 4 -1 -2 3 ]
CSI_DATA,PASSIVE,74:6C:A5:C4:51:FE,-92,30,0,0,0,0,0,0,0,0,0,-96,0,8,0,118832671,0,1691,65,0,119.165,128,[-101 -74 105 65 6 1 1 -7 -4 -2 1 2 -2 6 -3 2 -3 -6 2 1 -14 -1 -2 -4 3 -6 3 -1 -10 0 2 -1 -1 -5 -3 -1 5 0 -7 0 -1 2 1 -1 -1 -5 2 -2 2 2 -7 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 4 -2 50 27 -1 5 -4 0 -1 3 -4 0 2 -5 -4 0 2 0 0 2 -6 -5 -6 -1 -5 1 -11 -3 -3 2 -3 1 0 0 -6 -2 -4 3 0 5 4 4 -2 -3 -1 4 2 0 -3 -6 ]
CSI_DATA,PASSIVE,50:5B:8E:27:DD:B9,-91,9,0,0,0,0,0,0,0,0,0,-96,0,8,0,118847819,0,2533,65,0,119.202,128,[-27 89 -98 65 -1 -5 -2 -12 0 2 -15 41 -4 -1 -3 5 -2 -3 -2 -1 -4 1 -2 -4 -6 3 -1 4 5 -4 0 -4 0 -1 -2 2 1 1 1 -1 -1 -4 0 3 -3 2 1 7 2 1 0 -1 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 6 6 3 7 -1 -1 -1 3 -4 -1 -8 -1 4 -1 1 4 0 -2 1 -1 1 2 3 -2 3 -2 -5 4 -3 4 -4 0 0 -2 -4 -1 -2 0 3 -2 -3 -4 2 0 -5 -10 -12 1 1 -2 ]
CSI_DATA,PASSIVE,2C:0A:7B:16:21:EC,-92,28,0,0,0,0,0,0,0,0,0,-96,0,8,0,118867162,0,1161,65,0,119.239,128,[-119 -108 72 65 -1 -6 1 3 -5 0 -4 1 -7 0 -11 -2 1 -5 -3 -7 -6 2 -3 -5 0 -2 -3 4 -8 -6 -2 -4 3 7 2 1 -2 -1 0 -4 1 -2 1 1 -6 2 0 0 4 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 -3 -7 -35 -25 -2 -5 -6 6 0 -3 -8 -3 -1 1 -7 -1 6 -1 1 -5 -2 7 5 0 -5 -2 3 0 2 0 3 3 -2 1 -2 -3 -6 0 4 -3 0 -3 -1 1 0 3 1 3 -6 0 ]
CSI_DATA,PASSIVE,63:3E:2C:23:F0:AD,-92,24,0,0,0,0,0,0,0,0,0,-96,0,8,0,118867638,0,3484,65,0,119.276,128,[-100 -51 -39 65 0 -5 2 -7 0 -1 -7 2 3 -2 0 0 -3 -2 -9 -4 -3 3 -6 0 0 2 4 -5 0 2 -2 2 -4 3 2 -2 1 1 1 3 -4 0 -4 -4 -6 1 -2 2 3 1 -2 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 -3 -7 -2 -13 36 2 4 -2 0 1 -7 6 -2 -3 -6 -5 3 -3 -2 3 -3 1 3 -1 2 -1 2 -3 -1 3 -1 1 5 -1 -3 5 -3 2 -8 2 -1 -6 2 3 -4 -2 -7 5 1 ]
CSI_DATA,PASSIVE,08:C4:8F:38:91:96,-93,8,0,0,0,0,0,0,0,0,0,-96,0,8,0,118876529,0,605,65,0,119.313,128,[93 -46 37 65 -1 0 1 -10 0 3 1 0 -1 4 3 6 -16 -5 -21 -11 -6 -4 1 -4 -2 1 1 1 -1 2 -1 1 -4 -2 -2 -3 2 -3 -4 -3 1 -1 -2 4 1 0 -2 -6 -4 2 -2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -1 -6 1 -1 4 -1 -2 -3 2 3 -4 4 -4 -2 1 7 4 4 -8 -5 -1 -2 -6 -5 7 0 -4 -3 -6 -4 1 -3 4 0 -10 -7 -3 -2 -1 -1 -6 6 -12 2 -5 -1 6 -6 -1 -4 1 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,118894113,0,94,0,0,119.35,128,[94 -32 5 0 25 6 19 4 13 1 7 -2 0 -5 -4 -8 -9 -11 -12 -14 -14 -16 -17 -18 -17 -19 -17 -20 -17 -20 -16 -20 -14 -20 -12 -19 -9 -16 -6 -13 -3 -10 -1 -6 1 -2 2 1 3 5 3 8 2 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 7 -11 12 -14 16 -18 20 -21 22 -24 23 -26 24 -28 23 -28 22 -28 19 -26 18 -23 15 -18 12 -12 10 -5 8 1 7 8 6 15 5 22 6 28 6 31 7 37 6 38 7 41 9 42 10 40 10 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,118895892,0,94,0,0,119.392,128,[94 -32 5 0 25 6 18 4 13 1 6 -2 0 -5 -4 -9 -9 -11 -13 -14 -15 -16 -17 -18 -17 -19 -18 -20 -17 -20 -16 -20 -14 -19 -12 -18 -9 -16 -6 -14 -4 -9 -1 -6 1 -2 2 2 3 5 3 8 2 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 7 -12 11 -15 16 -18 19 -21 21 -24 22 -27 23 -28 22 -29 22 -28 19 -27 17 -24 15 -18 12 -12 10 -6 8 1 7 8 6 15 6 21 6 27 6 32 6 37 7 38 8 41 9 42 11 40 10 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,119132525,0,94,0,0,119.433,128,[94 -32 5 0 -18 19 -14 15 -8 11 -2 7 4 3 8 0 13 -3 16 -4 19 -6 22 -7 23 -7 24 -6 25 -6 24 -4 23 -3 20 -1 17 0 13 1 9 2 5 2 0 2 -3 1 -7 0 -10 -2 -12 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -11 -8 -15 -11 -20 -13 -24 -13 -27 -14 -31 -13 -34 -12 -34 -10 -35 -9 -32 -8 -31 -7 -27 -6 -21 -6 -15 -7 -8 -8 -2 -10 4 -12 10 -15 17 -18 22 -20 25 -23 30 -23 31 -26 33 -27 34 -26 33 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,119269244,0,106,0,0,119.568,128,[106 -96 6 0 -25 -11 -19 -8 -13 -5 -7 0 -3 4 1 8 5 12 8 15 9 17 11 19 11 20 12 22 11 22 9 22 8 21 5 20 3 17 1 13 0 9 -1 5 -3 1 -2 -3 -2 -6 -1 -9 1 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -8 10 -13 13 -17 17 -20 20 -22 23 -23 26 -23 27 -22 29 -21 28 -19 26 -17 23 -15 17 -12 12 -11 5 -9 -2 -8 -8 -8 -15 -8 -22 -10 -27 -11 -31 -11 -36 -13 -37 -14 -40 -15 -40 -17 -39 -16 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,119442071,0,94,0,0,119.74,128,[94 -32 5 0 -18 20 -13 16 -7 11 -2 7 4 3 8 -1 13 -3 17 -4 19 -6 22 -8 22 -8 24 -7 25 -6 24 -5 23 -4 21 -1 17 0 13 1 9 1 5 2 0 1 -3 1 -7 0 -9 -2 -12 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -11 -8 -15 -11 -19 -13 -24 -13 -27 -14 -31 -13 -34 -11 -34 -10 -34 -9 -33 -7 -31 -7 -27 -6 -21 -6 -15 -7 -9 -9 -2 -11 4 -12 11 -15 17 -18 22 -20 26 -23 30 -23 31 -26 33 -27 34 -26 31 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,119449719,0,483,0,0,119.773,128,[-29 49 30 0 -8 25 -6 19 -2 12 1 6 5 1 7 -4 11 -8 13 -11 15 -14 17 -16 18 -16 19 -17 20 -16 20 -15 19 -13 18 -10 16 -8 12 -5 9 -3 5 0 1 1 -3 2 -6 2 -9 2 -12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -8 -13 -11 -18 -14 -21 -17 -23 -20 -25 -23 -26 -25 -24 -27 -24 -28 -21 -27 -19 -26 -17 -22 -14 -17 -11 -12 -10 -5 -8 1 -7 8 -7 14 -7 22 -7 27 -8 32 -8 37 -9 38 -10 41 -11 41 -11 39 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,119450658,0,483,0,0,119.816,128,[-29 49 30 0 -6 26 -4 19 -1 13 2 7 5 1 7 -5 10 -9 12 -12 14 -15 16 -17 17 -18 18 -18 19 -17 19 -16 19 -14 17 -12 15 -9 12 -6 9 -4 5 -1 1 1 -2 2 -6 3 -9 3 -12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -8 -14 -10 -18 -13 -22 -16 -24 -18 -26 -21 -27 -24 -26 -25 -25 -26 -23 -25 -21 -24 -19 -22 -15 -16 -12 -11 -10 -5 -8 2 -7 9 -6 15 -5 22 -6 28 -5 32 -5 37 -6 38 -7 42 -7 42 -8 39 ]
CSI_DATA,PASSIVE,BD:A9:37:7C:1D:28,-94,28,0,0,0,0,0,0,0,0,0,-96,0,8,0,119517599,0,1680,65,0,119.858,128,[-112 6 105 65 1 -2 8 5 3 6 4 0 0 2 5 8 -4 7 -1 7 -7 -1 0 5 -1 -6 -2 1 2 2 -2 0 3 1 -4 -4 -2 -6 3 -4 1 6 -1 1 2 4 -1 -1 1 -1 -3 2 -1 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -5 0 -30 40 1 -3 2 -2 4 -3 -5 -2 3 -5 -3 -1 -4 3 -8 7 -5 2 -2 2 4 -1 0 -4 -1 3 2 -1 0 -3 0 -3 1 1 -8 -4 7 -5 -3 0 6 -8 0 2 5 1 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,119695207,0,94,0,0,119.994,128,[94 -32 5 0 -9 25 -6 20 -3 13 1 7 5 1 8 -4 12 -8 14 -11 16 -13 19 -16 18 -16 20 -16 21 -15 21 -14 21 -12 19 -9 17 -8 13 -5 9 -3 5 0 1 1 -3 2 -6 2 -10 1 -13 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -9 -13 -11 -17 -15 -21 -19 -23 -21 -24 -25 -25 -27 -24 -28 -23 -29 -21 -28 -19 -27 -16 -24 -13 -18 -11 -13 -9 -6 -9 1 -8 8 -8 14 -8 22 -9 28 -9 32 -10 37 -11 38 -12 41 -13 41 -12 39 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,119695630,0,94,0,0,120.027,128,[94 -32 5 0 -25 5 -18 4 -12 4 -5 4 1 4 6 5 10 5 14 6 17 7 20 8 20 9 20 9 21 10 19 10 17 10 16 10 12 10 8 8 6 6 2 4 -1 2 -3 -1 -5 -4 -6 -7 -6 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -11 2 -15 3 -20 4 -25 6 -27 7 -29 9 -31 10 -31 12 -31 13 -28 12 -26 11 -23 8 -18 4 -14 0 -10 -5 -7 -11 -2 -16 1 -21 3 -26 6 -29 8 -34 9 -35 8 -38 9 -39 8 -37 7 ]
CSI_DATA,PASSIVE,33:81:66:77:07:0C,-93,29,0,0,0,0,0,0,0,0,0,-96,0,8,0,119696117,0,1809,65,0,120.066,128,[17 23 113 65 2 0 -2 -1 -3 -2 6 1 -2 5 1 0 0 -3 0 0 5 3 -4 -1 1 -3 -4 -2 -4 -2 -1 -4 -4 -3 -4 -3 1 -2 -2 0 1 5 0 -5 -8 1 -5 3 -1 -2 4 2 7 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -1 1 1 43 -9 -5 -9 -2 -2 -4 -2 -4 1 5 5 -3 6 4 -2 7 0 -3 9 3 5 -5 -2 -3 -4 0 0 -3 7 -2 -5 1 1 -1 -2 -7 6 -6 -3 -1 5 -1 -3 -4 -7 0 0 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,119697443,0,554,0,0,120.103,128,[42 -94 34 0 19 18 14 12 10 7 7 1 3 -4 0 -10 -2 -14 -4 -18 -5 -21 -6 -24 -6 -25 -5 -26 -5 -26 -4 -25 -3 -24 -1 -22 0 -18 1 -14 2 -10 2 -6 2 -1 1 2 -1 6 -3 9 -4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 2 -16 5 -21 7 -26 9 -30 9 -33 9 -35 8 -36 7 -36 5 -34 3 -33 3 -28 2 -22 2 -16 3 -9 5 -3 7 4 10 10 13 16 16 21 20 24 22 29 25 29 26 31 29 32 30 30 29 ]
CSI_DATA,PASSIVE,D1:6A:73:DD:33:13,-89,28,0,0,0,0,0,0,0,0,0,-96,0,8,0,119702776,0,38,65,0,120.143,128,[38 96 2 65 -1 3 -6 0 -1 -1 -6 -10 2 -2 -13 -8 -24 -19 -6 3 2 1 0 -3 -5 -3 -2 -1 2 1 4 5 4 3 3 0 -4 0 -1 -4 5 -2 -5 5 -4 4 2 0 -1 -4 -1 1 -2 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -2 7 -5 0 2 1 1 3 -7 1 -4 6 -1 1 2 -5 -1 -7 5 -2 1 10 3 2 0 -4 -1 -3 2 -2 1 -1 8 -4 -2 -7 3 -8 5 6 4 7 6 4 -4 1 -4 -5 0 3 ]
CSI_DATA,PASSIVE,10:94:EC:0E:02:A8,-91,30,0,0,0,0,0,0,0,0,0,-96,0,8,0,119768318,0,3988,65,0,120.18,128,[-108 79 -7 65 3 -2 1 5 -9 8 1 2 3 8 -1 0 -4 -5 5 -1 3 0 -4 -3 -1 -2 2 1 1 3 -6 2 2 0 -1 -2 -2 -4 3 -3 2 2 6 0 -5 1 -1 -2 2 1 -2 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 1 -1 -13 26 -24 -11 -9 -4 0 -5 1 -6 -5 -5 0 8 1 -1 0 -7 -1 -7 3 -3 8 -2 3 0 -3 2 -1 4 0 -2 -3 -2 1 3 2 1 1 -10 6 0 -2 2 -1 2 0 2 -1 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,119867804,0,94,0,0,120.216,128,[94 -32 5 0 6 -26 4 -20 1 -14 -2 -7 -6 -2 -9 3 -11 8 -14 11 -15 14 -18 16 -19 16 -20 16 -20 16 -20 15 -20 13 -19 10 -16 8 -13 5 -10 2 -6 0 -2 -2 2 -3 5 -4 8 -4 12 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 7 12 10 17 12 21 16 22 18 24 21 25 24 23 25 23 26 21 26 19 24 16 21 13 16 11 10 9 4 7 -2 6 -9 6 -16 6 -23 5 -28 6 -33 6 -38 7 -39 7 -43 8 -43 8 -41 ]
CSI_DATA,PASSIVE,28:D0:43:97:2C:4E,-53,11,0,0,0,0,0,0,0,0,0,-96,0,8,0,119873499,0,168,0,0,120.257,128,[-88 -128 10 0 3 -27 1 -21 0 -14 -3 -7 -6 -1 -8 4 -11 8 -13 12 -15 14 -16 17 -17 18 -18 17 -19 17 -19 16 -19 14 -17 12 -16 9 -13 5 -10 3 -6 0 -2 -2 1 -3 5 -4 8 -4 11 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 6 13 8 18 10 22 13 25 15 27 18 27 21 27 22 26 23 24 23 22 22 19 19 15 14 12 9 9 3 7 -3 5 -10 4 -17 3 -23 3 -29 2 -33 2 -38 3 -39 3 -43 4 -44 4 -41 ]
